ID;Activity;StartTime;EndTime
569;C;2017-02-13 09:57:00;2017-02-13 08:32:00
569;D1;2017-02-14 06:53:00;2017-02-14 05:48:00
570;A;2018-03-08 12:26:00;2018-03-08 01:25:00
570;B1;2018-03-08 05:07:00;2018-03-08 05:23:00
570;C;2018-03-08 15:19:00;2018-03-09 03:15:00
570;D1;2018-03-08 19:11:00;2018-03-08 21:50:00
571;A;2017-02-15 14:55:00;2017-02-15 15:45:00
571;B1;2017-02-15 10:50:00;2017-02-15 07:22:00
571;C;2017-02-17 00:23:00;2017-02-16 23:47:00
571;D1;2017-02-13 21:22:00;2017-02-13 18:17:00
572;A;2017-04-19 00:39:00;2017-04-19 11:14:00
572;B1;2017-04-19 15:20:00;2017-04-19 15:50:00
572;C;2017-04-19 19:42:00;2017-04-21 15:21:00
572;D1;2017-04-22 04:44:00;2017-04-22 10:17:00
573;A;2017-08-16 14:41:00;2017-08-16 05:40:00
573;B1;2017-08-16 04:40:00;2017-08-16 09:18:00
573;C;2017-08-16 05:58:00;2017-08-16 14:06:00
573;D1;2017-08-25 18:56:00;2017-08-25 19:51:00
574;A;2017-01-10 02:01:00;2017-01-10 05:17:00
574;B1;2017-01-10 03:36:00;2017-01-10 08:14:00
574;C;2017-01-11 22:47:00;2017-01-11 01:46:00
574;D1;2017-01-12 05:06:00;2017-01-12 02:44:00
575;A;2019-02-18 17:53:00;2019-02-18 22:22:00
575;B1;2019-02-18 22:24:00;2019-02-18 22:31:00
575;C;2019-02-20 03:18:00;2019-02-19 23:37:00
575;D1;2019-02-19 04:24:00;2019-02-19 03:57:00
576;A;2017-01-07 23:24:00;2017-01-08 03:51:00
576;B1;2017-01-08 03:04:00;2017-01-08 03:19:00
576;C;2017-01-07 05:07:00;2017-01-07 11:31:00
576;D1;2017-01-08 16:00:00;2017-01-07 21:52:00
577;A;2017-02-12 13:54:00;2017-02-12 15:16:00
577;B1;2017-02-12 15:58:00;2017-02-13 01:40:00
577;C;2017-02-11 08:16:00;2017-02-11 12:53:00
577;D1;2017-02-10 01:54:00;2017-02-09 21:13:00
578;A;2017-08-26 04:12:00;2017-08-25 05:19:00
578;B1;2017-08-25 06:36:00;2017-08-25 02:54:00
578;C;2017-08-22 05:25:00;2017-08-22 06:15:00
578;D1;2017-08-21 17:18:00;2017-08-21 17:53:00
579;A;2018-07-23 01:50:00;2018-07-23 02:16:00
579;B1;2018-07-23 04:46:00;2018-07-23 04:04:00
579;C;2018-07-23 17:46:00;2018-07-23 00:52:00
579;D1;2018-07-20 16:32:00;2018-07-21 02:26:00
580;A;2017-07-08 06:45:00;2017-07-08 08:21:00
580;B1;2017-07-08 07:14:00;2017-07-08 03:52:00
580;C;2017-07-08 10:26:00;2017-07-08 04:32:00
580;D1;2017-07-06 17:28:00;2017-07-06 15:44:00
581;A;2017-08-06 02:45:00;2017-08-06 10:13:00
581;B1;2017-08-06 10:19:00;2017-08-06 10:55:00
581;C;2017-08-06 04:17:00;2017-08-05 20:20:00
581;D1;2017-08-04 00:57:00;2017-08-03 23:03:00
582;A;2017-07-22 15:45:00;2017-07-22 07:41:00
582;B1;2017-07-22 09:26:00;2017-07-22 14:52:00
582;C;2017-07-26 11:51:00;2017-07-27 09:29:00
582;D1;2017-07-29 02:20:00;2017-07-28 20:03:00
583;A;2017-03-08 12:45:00;2017-03-08 17:11:00
583;B1;2017-03-08 15:07:00;2017-03-08 14:11:00
583;C;2017-03-08 07:36:00;2017-03-07 21:42:00
583;D1;2017-03-08 11:06:00;2017-03-08 12:55:00
584;A;2017-04-13 22:46:00;2017-04-13 14:21:00
584;B1;2017-04-13 14:34:00;2017-04-13 14:21:00
584;C;2017-04-13 02:55:00;2017-04-13 02:05:00
584;D1;2017-04-09 20:48:00;2017-04-09 20:59:00
585;A;2017-11-01 04:47:00;2017-11-02 01:49:00
585;B1;2017-11-02 01:23:00;2017-11-02 04:27:00
585;C;2017-11-03 06:03:00;2017-11-03 01:31:00
585;D1;2017-11-05 10:47:00;2017-11-05 11:40:00
586;A;2017-03-04 04:24:00;2017-03-04 00:32:00
586;B1;2017-03-03 21:16:00;2017-03-03 21:29:00
586;C;2017-03-03 08:41:00;2017-03-04 05:29:00
586;D1;2017-03-04 16:43:00;2017-03-04 20:48:00
587;A;2017-03-19 15:35:00;2017-03-18 18:38:00
587;B1;2017-03-18 13:48:00;2017-03-18 13:52:00
587;C;2017-03-18 11:55:00;2017-03-18 22:01:00
587;D1;2017-03-18 14:09:00;2017-03-18 13:47:00
588;A;2017-02-17 04:57:00;2017-02-18 02:30:00
588;B1;2017-02-18 05:01:00;2017-02-18 04:52:00
588;C;2017-02-18 23:58:00;2017-02-19 00:37:00
588;D1;2017-02-21 06:28:00;2017-02-21 05:17:00
589;A;2017-06-11 12:58:00;2017-06-11 11:48:00
589;B1;2017-06-11 11:20:00;2017-06-11 01:18:00
589;C;2017-06-11 06:13:00;2017-06-11 11:33:00
589;D1;2017-06-13 07:10:00;2017-06-13 05:34:00
590;A;2017-04-04 06:28:00;2017-04-04 08:53:00
590;B1;2017-04-04 09:22:00;2017-04-04 06:30:00
590;C;2017-04-03 23:38:00;2017-04-04 05:03:00
590;D2;2017-04-05 09:08:00;2017-04-05 05:54:00
591;A;2017-04-01 15:47:00;2017-04-02 18:29:00
591;B1;2017-04-02 19:01:00;2017-04-02 17:30:00
591;C;2017-04-03 01:13:00;2017-04-03 14:51:00
591;D1;2017-04-04 06:58:00;2017-04-04 12:11:00
592;A;2017-01-29 18:31:00;2017-01-29 17:55:00
592;B1;2017-01-29 17:27:00;2017-01-29 10:20:00
592;C;2017-01-29 08:48:00;2017-01-29 06:53:00
592;D1;2017-02-02 02:58:00;2017-02-02 03:31:00
593;A;2017-01-22 22:15:00;2017-01-23 01:14:00
593;B1;2017-01-23 01:31:00;2017-01-23 00:52:00
593;C;2017-01-22 14:30:00;2017-01-22 00:06:00
593;D1;2017-01-22 10:40:00;2017-01-21 17:19:00
594;A;2018-01-13 16:30:00;2018-01-13 21:08:00
594;B1;2018-01-13 21:09:00;2018-01-13 15:58:00
594;C;2018-01-14 01:14:00;2018-01-14 22:38:00
594;D1;2018-01-19 02:59:00;2018-01-18 10:54:00
595;A;2017-03-14 16:37:00;2017-03-14 23:06:00
595;B1;2017-03-14 23:40:00;2017-03-14 09:08:00
595;C;2017-03-14 23:19:00;2017-03-16 21:50:00
595;D1;2017-03-15 15:25:00;2017-03-15 12:08:00
596;A;2017-02-22 05:49:00;2017-02-22 02:33:00
596;B1;2017-02-22 05:08:00;2017-02-22 11:15:00
596;C;2017-02-21 11:06:00;2017-02-22 12:33:00
596;D1;2017-02-22 20:35:00;2017-02-22 20:30:00
597;A;2017-04-14 08:12:00;2017-04-14 22:02:00
597;B1;2017-04-14 22:12:00;2017-04-14 21:27:00
597;C;2017-04-15 05:19:00;2017-04-15 08:08:00
597;D1;2017-04-15 19:13:00;2017-04-15 12:57:00
598;A;2018-06-08 01:58:00;2018-06-08 07:50:00
598;B1;2018-06-08 08:35:00;2018-06-08 06:11:00
598;C;2018-06-06 14:37:00;2018-06-06 20:26:00
598;D1;2018-06-07 06:32:00;2018-06-07 07:58:00
599;A;2018-07-31 16:41:00;2018-07-31 17:19:00
599;B1;2018-07-31 19:19:00;2018-07-31 22:28:00
599;C;2018-07-29 21:38:00;2018-07-30 05:45:00
599;D1;2018-07-29 17:25:00;2018-07-29 09:07:00
600;A;2017-06-07 15:30:00;2017-06-07 13:05:00
600;B1;2017-06-07 13:34:00;2017-06-07 11:09:00
600;C;2017-06-06 03:31:00;2017-06-08 10:09:00
600;D1;2017-06-10 01:39:00;2017-06-10 04:20:00
601;A;2017-10-02 23:29:00;2017-10-03 05:32:00
601;B1;2017-10-03 02:38:00;2017-10-03 10:07:00
601;C;2017-10-02 18:25:00;2017-10-03 06:39:00
601;D1;2017-10-04 14:11:00;2017-10-04 16:03:00
602;A;2017-03-20 00:22:00;2017-03-19 13:38:00
602;B1;2017-03-19 15:31:00;2017-03-19 15:26:00
602;C;2017-03-19 13:08:00;2017-03-19 20:24:00
602;D1;2017-03-23 17:04:00;2017-03-23 17:38:00
603;A;2017-01-21 11:59:00;2017-01-20 17:57:00
603;B1;2017-01-20 15:42:00;2017-01-20 18:31:00
603;C;2017-01-20 15:16:00;2017-01-20 15:06:00
603;D1;2017-01-18 23:34:00;2017-01-18 23:46:00
604;A;2017-04-10 02:17:00;2017-04-10 09:38:00
604;B1;2017-04-10 09:58:00;2017-04-10 10:22:00
604;C;2017-04-11 09:04:00;2017-04-10 00:35:00
604;D1;2017-04-10 00:02:00;2017-04-09 22:51:00
605;A;2017-05-31 06:57:00;2017-05-31 07:50:00
605;B1;2017-05-31 05:13:00;2017-05-31 10:04:00
605;C;2017-05-30 17:43:00;2017-05-30 23:20:00
605;D1;2017-05-29 05:26:00;2017-05-29 07:47:00
606;A;2017-09-02 04:49:00;2017-09-01 22:00:00
606;B1;2017-09-02 02:11:00;2017-09-02 02:36:00
606;C;2017-09-02 01:43:00;2017-09-03 01:30:00
606;D1;2017-09-01 07:34:00;2017-08-31 23:29:00
607;A;2017-08-01 07:12:00;2017-08-01 05:16:00
607;B1;2017-08-01 03:33:00;2017-07-31 22:55:00
607;C;2017-08-01 03:04:00;2017-07-31 03:59:00
607;D1;2017-08-03 22:44:00;2017-08-04 00:35:00
608;A;2018-12-03 03:07:00;2018-12-03 10:41:00
608;B1;2018-12-03 12:20:00;2018-12-03 13:14:00
608;C;2018-12-02 10:43:00;2018-12-02 00:50:00
608;D1;2018-11-30 19:47:00;2018-12-01 23:09:00
609;A;2017-10-30 17:52:00;2017-10-31 06:33:00
609;B1;2017-10-31 09:18:00;2017-10-31 06:57:00
609;C;2017-10-31 01:08:00;2017-10-31 11:00:00
609;D1;2017-10-29 23:50:00;2017-10-29 21:38:00
610;A;2017-01-01 11:41:00;2017-01-01 19:51:00
610;B1;2017-01-01 20:42:00;2017-01-01 12:17:00
610;C;2017-01-01 03:00:00;2017-01-03 04:50:00
610;D1;2017-01-03 00:42:00;2017-01-02 22:42:00
611;A;2017-03-08 00:49:00;2017-03-08 00:51:00
611;B1;2017-03-08 01:02:00;2017-03-08 00:53:00
611;C;2017-03-05 23:22:00;2017-03-06 00:31:00
611;D1;2017-03-07 07:26:00;2017-03-07 14:17:00
612;A;2019-10-09 20:05:00;2019-10-09 19:16:00
612;B1;2019-10-09 18:43:00;2019-10-09 15:20:00
612;C;2019-10-09 22:51:00;2019-10-08 21:04:00
612;D1;2019-10-08 23:56:00;2019-10-08 18:47:00
613;A;2017-02-01 15:47:00;2017-02-01 17:02:00
613;B1;2017-02-01 23:24:00;2017-02-02 00:26:00
613;C;2017-02-03 13:50:00;2017-02-03 14:54:00
613;D1;2017-02-01 17:28:00;2017-02-02 09:02:00
614;A;2017-02-27 10:26:00;2017-02-27 03:31:00
614;B1;2017-02-27 02:27:00;2017-02-26 18:35:00
614;C;2017-02-27 23:28:00;2017-03-03 03:41:00
614;D1;2017-03-04 09:32:00;2017-03-04 09:59:00
615;A;2018-01-16 15:51:00;2018-01-16 21:24:00
615;B1;2018-01-16 19:27:00;2018-01-16 02:52:00
615;C;2018-01-18 06:55:00;2018-01-17 09:13:00
615;D1;2018-01-19 19:32:00;2018-01-19 10:29:00
616;A;2017-03-08 09:16:00;2017-03-08 09:58:00
616;B1;2017-03-08 08:01:00;2017-03-08 07:50:00
616;C;2017-03-08 19:19:00;2017-03-08 23:59:00
616;D1;2017-03-08 00:18:00;2017-03-07 19:34:00
617;A;2017-07-09 00:16:00;2017-07-09 06:51:00
617;B1;2017-07-09 09:39:00;2017-07-09 08:13:00
617;C;2017-07-07 12:14:00;2017-07-08 21:53:00
617;D1;2017-07-13 15:12:00;2017-07-14 01:43:00
618;A;2017-01-03 14:07:00;2017-01-04 04:50:00
618;B1;2017-01-04 05:44:00;2017-01-04 08:49:00
618;C;2017-01-04 22:47:00;2017-01-04 00:01:00
618;D1;2017-01-03 04:06:00;2017-01-03 04:37:00
619;A;2017-09-08 16:51:00;2017-09-09 00:00:00
619;B1;2017-09-09 00:20:00;2017-09-08 22:36:00
619;C;2017-09-09 17:22:00;2017-09-09 19:04:00
619;D1;2017-09-06 18:05:00;2017-09-06 15:42:00
620;A;2018-10-29 22:31:00;2018-10-29 19:16:00
620;B1;2018-10-29 18:46:00;2018-10-29 21:51:00
620;C;2018-10-31 11:48:00;2018-11-01 14:44:00
620;D1;2018-10-30 08:26:00;2018-10-30 11:38:00
621;A;2017-03-07 15:56:00;2017-03-07 18:47:00
621;B1;2017-03-07 19:52:00;2017-03-07 18:31:00
621;C;2017-03-06 18:32:00;2017-03-05 21:09:00
621;D1;2017-03-07 00:32:00;2017-03-06 22:29:00
622;A;2017-03-17 12:58:00;2017-03-17 13:45:00
622;B1;2017-03-17 14:06:00;2017-03-17 13:56:00
622;C;2017-03-18 20:11:00;2017-03-19 01:03:00
622;D1;2017-03-19 19:47:00;2017-03-19 14:11:00
623;A;2017-10-07 13:46:00;2017-10-06 18:30:00
623;B1;2017-10-06 17:16:00;2017-10-06 12:05:00
623;C;2017-10-06 13:30:00;2017-10-06 16:19:00
623;D1;2017-10-02 01:56:00;2017-10-02 00:04:00
624;A;2017-06-24 13:09:00;2017-06-24 14:01:00
624;B1;2017-06-24 13:11:00;2017-06-24 12:09:00
624;C;2017-06-24 14:01:00;2017-06-24 15:52:00
624;D1;2017-06-24 07:38:00;2017-06-24 09:07:00
625;A;2017-09-13 13:09:00;2017-09-13 19:39:00
625;B1;2017-09-13 16:36:00;2017-09-14 03:18:00
625;C;2017-09-15 16:12:00;2017-09-15 23:22:00
625;D1;2017-09-16 12:14:00;2017-09-16 12:36:00
626;A;2017-06-16 11:13:00;2017-06-15 19:38:00
626;B1;2017-06-15 19:07:00;2017-06-15 17:26:00
626;C;2017-06-16 18:36:00;2017-06-18 03:42:00
626;D1;2017-06-18 17:16:00;2017-06-18 17:56:00
627;A;2017-07-15 06:33:00;2017-07-15 22:18:00
627;B1;2017-07-15 22:18:00;2017-07-15 22:09:00
627;C;2017-07-17 08:40:00;2017-07-17 12:45:00
627;D1;2017-07-14 00:11:00;2017-07-13 14:45:00
628;A;2017-02-07 08:43:00;2017-02-07 14:08:00
628;B1;2017-02-07 12:57:00;2017-02-07 12:18:00
628;C;2017-02-08 20:23:00;2017-02-09 14:45:00
628;D1;2017-02-10 05:13:00;2017-02-10 14:13:00
629;A;2017-07-10 15:02:00;2017-07-10 22:20:00
629;B1;2017-07-11 00:28:00;2017-07-10 21:07:00
629;C;2017-07-10 23:13:00;2017-07-11 14:25:00
629;D1;2017-07-06 10:09:00;2017-07-06 12:02:00
630;A;2017-03-03 23:48:00;2017-03-03 13:18:00
630;B1;2017-03-03 13:19:00;2017-03-03 19:09:00
630;C;2017-03-04 21:46:00;2017-03-06 09:11:00
630;D1;2017-03-04 18:30:00;2017-03-04 15:09:00
631;A;2019-07-29 14:10:00;2019-07-29 06:44:00
631;B1;2019-07-28 22:26:00;2019-07-28 22:27:00
631;C;2019-07-28 00:01:00;2019-07-27 09:58:00
631;D1;2019-07-30 14:43:00;2019-07-30 23:37:00
632;A;2017-11-18 17:59:00;2017-11-18 02:55:00
632;B1;2017-11-18 03:16:00;2017-11-18 01:03:00
632;C;2017-11-19 10:29:00;2017-11-18 16:44:00
632;D1;2017-11-13 02:34:00;2017-11-12 20:04:00
633;A;2017-06-27 10:39:00;2017-06-26 23:10:00
633;B1;2017-06-27 00:27:00;2017-06-27 01:11:00
633;C;2017-07-01 20:36:00;2017-07-02 09:01:00
633;D1;2017-07-03 08:10:00;2017-07-03 07:29:00
634;A;2017-01-21 12:26:00;2017-01-21 11:35:00
634;B1;2017-01-21 09:09:00;2017-01-21 18:51:00
634;C;2017-01-22 01:31:00;2017-01-21 08:12:00
634;D1;2017-01-20 06:21:00;2017-01-20 02:49:00
635;A;2017-05-18 22:04:00;2017-05-19 07:51:00
635;B1;2017-05-19 09:20:00;2017-05-19 08:43:00
635;C;2017-05-19 06:36:00;2017-05-19 14:11:00
635;D1;2017-05-24 20:54:00;2017-05-24 17:33:00
636;A;2017-11-01 04:20:00;2017-11-01 09:06:00
636;B1;2017-11-01 10:47:00;2017-11-01 11:20:00
636;C;2017-10-29 12:56:00;2017-10-28 20:02:00
636;D1;2017-10-28 22:20:00;2017-10-29 04:44:00
637;A;2017-04-23 10:51:00;2017-04-23 04:27:00
637;B1;2017-04-23 01:58:00;2017-04-23 00:50:00
637;C;2017-04-23 22:38:00;2017-04-24 03:57:00
637;D1;2017-04-18 14:28:00;2017-04-18 15:42:00
638;A;2017-07-06 13:14:00;2017-07-06 14:46:00
638;B1;2017-07-06 14:33:00;2017-07-06 09:39:00
638;C;2017-07-07 11:18:00;2017-07-07 06:33:00
638;D1;2017-07-04 12:23:00;2017-07-04 15:55:00
639;A;2017-03-15 22:44:00;2017-03-16 20:46:00
639;B1;2017-03-16 19:41:00;2017-03-16 18:15:00
639;C;2017-03-16 17:46:00;2017-03-18 09:38:00
639;D1;2017-03-17 20:40:00;2017-03-17 16:05:00
640;A;2018-04-01 07:09:00;2018-04-01 10:21:00
640;B1;2018-04-01 18:14:00;2018-04-01 23:01:00
640;C;2018-04-02 11:16:00;2018-04-02 16:35:00
640;D1;2018-04-02 19:42:00;2018-04-02 19:26:00
641;A;2017-08-13 02:26:00;2017-08-13 10:35:00
641;B1;2017-08-13 05:01:00;2017-08-13 03:30:00
641;C;2017-08-14 13:14:00;2017-08-15 02:48:00
641;D1;2017-08-16 18:03:00;2017-08-17 01:48:00
642;A;2018-03-07 07:39:00;2018-03-07 15:23:00
642;B1;2018-03-07 15:22:00;2018-03-07 10:43:00
642;C;2018-03-06 23:49:00;2018-03-07 22:17:00
642;D1;2018-03-07 19:47:00;2018-03-07 22:44:00
643;A;2017-05-17 05:03:00;2017-05-16 19:41:00
643;B1;2017-05-16 18:33:00;2017-05-16 22:39:00
643;C;2017-05-16 23:05:00;2017-05-16 10:43:00
643;D1;2017-05-19 15:29:00;2017-05-19 13:31:00
644;A;2017-01-10 17:51:00;2017-01-10 16:24:00
644;B1;2017-01-10 16:50:00;2017-01-10 13:06:00
644;C;2017-01-09 20:31:00;2017-01-08 16:40:00
644;D1;2017-01-09 10:45:00;2017-01-09 11:38:00
645;A;2017-09-10 21:41:00;2017-09-10 05:17:00
645;B1;2017-09-10 05:55:00;2017-09-10 11:03:00
645;C;2017-09-10 12:49:00;2017-09-10 05:55:00
645;D1;2017-09-10 00:36:00;2017-09-10 02:22:00
646;A;2017-02-21 03:25:00;2017-02-21 04:14:00
646;B1;2017-02-21 05:10:00;2017-02-21 07:42:00
646;C;2017-02-21 11:51:00;2017-02-22 07:06:00
646;D1;2017-02-20 13:58:00;2017-02-20 14:41:00
647;A;2017-03-17 11:33:00;2017-03-17 23:32:00
647;B1;2017-03-18 06:17:00;2017-03-18 16:42:00
647;C;2017-03-18 18:35:00;2017-03-19 02:05:00
647;D1;2017-03-18 16:07:00;2017-03-18 16:16:00
648;A;2018-04-16 16:22:00;2018-04-16 07:48:00
648;B1;2018-04-16 14:02:00;2018-04-17 02:03:00
648;C;2018-04-17 01:00:00;2018-04-17 03:25:00
648;D1;2018-04-14 13:28:00;2018-04-14 15:16:00
649;A;2017-10-11 09:02:00;2017-10-10 14:59:00
649;B1;2017-10-10 13:12:00;2017-10-10 23:14:00
649;C;2017-10-11 21:28:00;2017-10-10 21:23:00
649;D1;2017-10-11 05:25:00;2017-10-11 06:52:00
650;A;2018-10-17 00:08:00;2018-10-17 02:06:00
650;B1;2018-10-17 01:22:00;2018-10-17 01:31:00
650;C;2018-10-17 19:13:00;2018-10-18 14:24:00
650;D1;2018-10-19 07:24:00;2018-10-19 09:35:00
651;A;2017-12-23 18:50:00;2017-12-23 20:10:00
651;B1;2017-12-23 21:07:00;2017-12-23 22:44:00
651;C;2017-12-25 20:01:00;2017-12-29 02:24:00
651;D1;2017-12-30 00:47:00;2017-12-30 04:10:00
652;A;2017-03-15 09:45:00;2017-03-16 05:38:00
652;B1;2017-03-16 06:57:00;2017-03-15 22:49:00
652;C;2017-03-17 16:54:00;2017-03-17 09:31:00
652;D1;2017-03-17 06:28:00;2017-03-17 09:57:00
653;A;2017-06-09 14:34:00;2017-06-09 17:06:00
653;B1;2017-06-09 18:13:00;2017-06-09 22:54:00
653;C;2017-06-09 17:40:00;2017-06-09 16:47:00
653;D1;2017-06-10 07:21:00;2017-06-10 06:40:00
654;A;2017-02-02 09:18:00;2017-02-02 20:06:00
654;B1;2017-02-02 19:28:00;2017-02-02 17:11:00
654;C;2017-02-03 09:22:00;2017-02-05 11:30:00
654;D1;2017-02-07 02:40:00;2017-02-07 06:38:00
655;A;2018-05-30 00:55:00;2018-05-30 00:48:00
655;B1;2018-05-29 22:24:00;2018-05-30 07:01:00
655;C;2018-05-31 21:43:00;2018-05-31 22:16:00
655;D1;2018-05-27 16:26:00;2018-05-27 18:25:00
656;A;2018-04-28 03:06:00;2018-04-27 04:54:00
656;B1;2018-04-26 23:38:00;2018-04-27 01:10:00
656;C;2018-04-26 07:14:00;2018-04-26 12:20:00
656;D1;2018-04-24 12:17:00;2018-04-24 11:13:00
657;A;2017-08-11 17:04:00;2017-08-12 04:40:00
657;B1;2017-08-12 08:03:00;2017-08-12 08:25:00
657;C;2017-08-10 11:23:00;2017-08-11 00:42:00
657;D1;2017-08-14 06:04:00;2017-08-14 09:34:00
658;A;2017-01-03 13:24:00;2017-01-03 22:14:00
658;B1;2017-01-03 22:03:00;2017-01-03 19:47:00
658;C;2017-01-03 13:10:00;2017-01-04 15:57:00
658;D1;2016-12-31 00:49:00;2016-12-30 07:55:00
659;A;2017-08-04 17:32:00;2017-08-05 06:38:00
659;B1;2017-08-05 07:30:00;2017-08-05 13:22:00
659;C;2017-08-04 20:43:00;2017-08-05 17:02:00
659;D1;2017-08-06 16:48:00;2017-08-07 00:12:00
660;A;2017-02-09 16:27:00;2017-02-09 14:27:00
660;B1;2017-02-09 14:32:00;2017-02-09 20:17:00
660;C;2017-02-10 12:25:00;2017-02-10 17:44:00
660;D1;2017-02-12 13:12:00;2017-02-12 14:28:00
661;A;2017-02-26 20:55:00;2017-02-26 20:22:00
661;B1;2017-02-26 21:04:00;2017-02-26 22:50:00
661;C;2017-02-25 21:42:00;2017-02-26 02:53:00
661;D1;2017-02-26 01:30:00;2017-02-25 20:16:00
662;A;2018-03-14 12:47:00;2018-03-14 12:00:00
662;B1;2018-03-14 09:02:00;2018-03-14 13:53:00
662;C;2018-03-16 22:22:00;2018-03-16 16:04:00
662;D1;2018-03-17 16:09:00;2018-03-17 16:09:00
663;A;2018-07-31 21:47:00;2018-08-01 02:45:00
663;B1;2018-08-01 02:54:00;2018-08-01 03:42:00
663;C;2018-08-02 02:02:00;2018-08-03 13:00:00
663;D1;2018-08-02 10:08:00;2018-08-02 09:29:00
664;A;2017-04-24 12:37:00;2017-04-23 13:08:00
664;B1;2017-04-23 14:02:00;2017-04-23 14:05:00
664;C;2017-04-23 23:53:00;2017-04-23 09:54:00
664;D1;2017-04-25 13:56:00;2017-04-25 16:53:00
665;A;2017-02-03 03:59:00;2017-02-02 11:24:00
665;B1;2017-02-02 11:34:00;2017-02-02 07:31:00
665;C;2017-02-01 07:27:00;2017-02-05 04:57:00
665;D1;2017-02-06 13:57:00;2017-02-06 16:32:00
666;A;2017-05-08 05:25:00;2017-05-08 00:38:00
666;B1;2017-05-07 23:32:00;2017-05-07 22:55:00
666;C;2017-05-08 07:53:00;2017-05-09 12:06:00
666;D1;2017-05-08 14:08:00;2017-05-08 17:38:00
667;A;2017-06-01 16:42:00;2017-06-01 19:50:00
667;B1;2017-06-01 19:45:00;2017-06-01 19:34:00
667;C;2017-05-30 18:16:00;2017-05-31 22:56:00
667;D1;2017-05-30 05:12:00;2017-05-30 00:37:00
668;A;2017-05-06 07:31:00;2017-05-07 10:45:00
668;B1;2017-05-07 12:27:00;2017-05-07 17:03:00
668;C;2017-05-07 20:38:00;2017-05-08 06:08:00
668;D1;2017-05-06 10:13:00;2017-05-06 08:28:00
669;A;2017-03-09 06:25:00;2017-03-09 00:16:00
669;B1;2017-03-09 04:13:00;2017-03-09 04:36:00
669;C;2017-03-09 11:54:00;2017-03-10 00:59:00
669;D1;2017-03-08 19:56:00;2017-03-08 16:42:00
670;A;2017-12-09 01:47:00;2017-12-09 00:11:00
670;B1;2017-12-09 00:20:00;2017-12-08 13:36:00
670;C;2017-12-08 05:39:00;2017-12-08 01:59:00
670;D1;2017-12-05 14:57:00;2017-12-05 21:09:00
671;A;2017-01-12 04:46:00;2017-01-12 06:14:00
671;B1;2017-01-12 07:41:00;2017-01-12 09:36:00
671;C;2017-01-17 04:56:00;2017-01-17 15:37:00
671;D1;2017-01-19 14:26:00;2017-01-19 14:02:00
672;A;2018-05-14 22:01:00;2018-05-15 09:08:00
672;B1;2018-05-15 08:38:00;2018-05-15 12:55:00
672;C;2018-05-14 10:44:00;2018-05-13 17:58:00
672;D1;2018-05-15 11:24:00;2018-05-15 11:10:00
673;A;2017-06-02 16:18:00;2017-06-03 07:49:00
673;B1;2017-06-03 01:49:00;2017-06-02 16:05:00
673;C;2017-06-01 23:29:00;2017-06-02 17:23:00
673;D1;2017-06-01 11:28:00;2017-06-01 12:01:00
674;A;2019-09-05 04:28:00;2019-09-05 08:23:00
674;B1;2019-09-05 06:47:00;2019-09-05 00:18:00
674;C;2019-09-05 10:04:00;2019-09-04 23:31:00
674;D1;2019-09-07 03:27:00;2019-09-07 07:13:00
675;A;2017-02-26 17:18:00;2017-02-26 05:27:00
675;B1;2017-02-26 03:55:00;2017-02-25 23:26:00
675;C;2017-02-26 08:12:00;2017-02-26 08:51:00
675;D1;2017-03-02 06:10:00;2017-03-02 12:43:00
676;A;2017-01-18 13:37:00;2017-01-19 10:11:00
676;B1;2017-01-19 06:52:00;2017-01-19 02:17:00
676;C;2017-01-18 15:43:00;2017-01-20 00:02:00
676;D1;2017-01-18 23:40:00;2017-01-18 19:38:00
677;A;2017-01-27 16:33:00;2017-01-26 08:21:00
677;B1;2017-01-26 11:08:00;2017-01-26 19:25:00
677;C;2017-01-26 20:02:00;2017-01-26 19:29:00
677;D1;2017-01-26 17:28:00;2017-01-26 18:05:00
678;A;2017-03-24 00:48:00;2017-03-24 02:14:00
678;B1;2017-03-23 23:31:00;2017-03-23 22:59:00
678;C;2017-03-24 07:02:00;2017-03-23 04:57:00
678;D1;2017-03-25 11:28:00;2017-03-25 12:36:00
679;A;2017-02-23 12:50:00;2017-02-24 01:12:00
679;B1;2017-02-24 01:27:00;2017-02-24 02:06:00
679;C;2017-02-24 11:39:00;2017-02-24 03:46:00
679;D1;2017-03-01 13:12:00;2017-03-01 08:29:00
680;A;2019-04-15 23:42:00;2019-04-16 17:05:00
680;B1;2019-04-16 20:39:00;2019-04-16 23:58:00
680;C;2019-04-17 06:59:00;2019-04-17 06:38:00
680;D1;2019-04-19 01:04:00;2019-04-18 23:01:00
681;A;2017-03-24 08:55:00;2017-03-24 03:32:00
681;B1;2017-03-24 00:51:00;2017-03-24 00:22:00
681;C;2017-03-24 16:40:00;2017-03-24 21:34:00
681;D1;2017-03-25 20:33:00;2017-03-25 19:52:00
682;A;2017-09-13 13:08:00;2017-09-13 18:58:00
682;B1;2017-09-13 16:24:00;2017-09-13 14:18:00
682;C;2017-09-13 10:41:00;2017-09-14 04:28:00
682;D1;2017-09-13 07:47:00;2017-09-13 05:41:00
683;A;2017-04-14 15:42:00;2017-04-14 14:39:00
683;B1;2017-04-14 14:37:00;2017-04-14 20:39:00
683;C;2017-04-14 20:52:00;2017-04-15 13:41:00
683;D1;2017-04-17 01:46:00;2017-04-16 17:37:00
